type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,033589,光寶科元大87購01,TW18Z0335893,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033590,鴻海元大86購05,TW18Z0335901,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033591,鴻海元大86購06,TW18Z0335919,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033592,鴻海元大86購07,TW18Z0335927,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033593,鴻海元大87購04,TW18Z0335935,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033594,創意元大89購02,TW18Z0335943,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033595,GIS元大89購02,TW18Z0335950,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033596,元石油國票88購01,TW18Z0335968,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033597,S&P反1國票86購01,TW18Z0335976,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033598,S&P反1國票87購01,TW18Z0335984,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033599,S&P反1國票88購01,TW18Z0335992,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033600,瑞儀國票86購02,TW18Z0336008,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033601,滬深2X國泰86購01,TW18Z0336016,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033602,元油2X國泰86購06,TW18Z0336024,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033603,鴻海國泰86購05,TW18Z0336032,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033604,貿聯國泰86購02,TW18Z0336040,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033605,CFA50富邦86購01,TW18Z0336057,2018/12/24,上市,,RWBCCA
上市認購(售)權證,033606,禾伸堂富邦88購01,TW18Z0336065,2018/12/24,上市,,RWSCCA
上市認購(售)權證,033607,上証2X中信8A購01,TW18Z0336073,2018/12/25,上市,,RWBCCE
上市認購(售)權證,033608,國巨中信87購02,TW18Z0336081,2018/12/25,上市,,RWSCCE
上市認購(售)權證,033609,元大金中信86購01,TW18Z0336099,2018/12/25,上市,,RWSCCE
上市認購(售)權證,033610,台新金中信86購01,TW18Z0336107,2018/12/25,上市,,RWSCCE
上市認購(售)權證,033611,新光金中信86購02,TW18Z0336115,2018/12/25,上市,,RWSCCE
上市認購(售)權證,033612,臺股指中信89購03,TW18Z0336123,2018/12/25,上市,,RWICCE
上市認購(售)權證,033613,創意兆豐87購01,TW18Z0336131,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033614,為升永豐86購02,TW18Z0336149,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033615,大同永豐86購02,TW18Z0336156,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033616,滬深2X群益86購02,TW18Z0336164,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033617,易華電群益86購01,TW18Z0336172,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033618,台積電亞東87購01,TW18Z0336180,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033619,上証2X凱基86購16,TW18Z0336198,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033620,滬深2X凱基86購05,TW18Z0336206,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033621,滬深2X凱基86購06,TW18Z0336214,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033622,元油2X凱基86購04,TW18Z0336222,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033623,新光鋼凱基86購02,TW18Z0336230,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033624,新光鋼凱基86購03,TW18Z0336248,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033625,新光鋼凱基86購04,TW18Z0336255,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033626,燿華凱基86購03,TW18Z0336263,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033627,華新科凱基86購10,TW18Z0336271,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033628,華新科凱基86購14,TW18Z0336289,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033629,中工凱基86購01,TW18Z0336297,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033630,大立光凱基87購02,TW18Z0336305,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033631,麗豐凱基86購02,TW18Z0336313,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033632,台表科凱基86購03,TW18Z0336321,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033633,訊芯凱基86購03,TW18Z0336339,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033634,嘉晶統一88購02,TW18Z0336347,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033635,智易元富86購02,TW18Z0336354,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033636,滬深2X康和86購02,TW18Z0336362,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033637,深中小康和86購01,TW18Z0336370,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033638,T50反1國票87購04,TW18Z0336388,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033639,強茂國票87購01,TW18Z0336396,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033640,元油2X國泰86購07,TW18Z0336404,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033641,奇力新國泰86購02,TW18Z0336412,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033642,滬深2X富邦87購01,TW18Z0336420,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033643,滬深2X富邦87購02,TW18Z0336438,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033644,微星富邦87購01,TW18Z0336446,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033645,宏達電富邦87購02,TW18Z0336453,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033646,元石油元大86購04,TW18Z0336461,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033647,A50正2元大86購06,TW18Z0336479,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033648,元油2X元大86購10,TW18Z0336487,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033649,FBVIX元大86購01,TW18Z0336495,2018/12/25,上市,,RWBCCA
上市認購(售)權證,033650,瑞昱元大87購01,TW18Z0336503,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033651,智原元大87購01,TW18Z0336511,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033652,訊芯元大89購01,TW18Z0336529,2018/12/25,上市,,RWSCCA
上市認購(售)權證,033653,京元電第一86購02,TW18Z0336537,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033654,盛群第一87購01,TW18Z0336545,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033655,京元電台新86購01,TW18Z0336552,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033656,滬深2X永豐86購03,TW18Z0336560,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033657,國巨兆豐86購05,TW18Z0336578,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033658,旺宏兆豐86購02,TW18Z0336586,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033659,大立光兆豐86購04,TW18Z0336594,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033660,南電兆豐86購02,TW18Z0336602,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033661,大成鋼凱基88購01,TW18Z0336610,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033662,大成鋼凱基88購02,TW18Z0336628,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033663,可成凱基87購01,TW18Z0336636,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033664,可成凱基87購02,TW18Z0336644,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033665,宏達電凱基86購01,TW18Z0336651,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033666,明泰凱基88購01,TW18Z0336669,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033667,超眾凱基88購03,TW18Z0336677,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033668,世紀鋼凱基86購01,TW18Z0336685,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033669,世紀鋼凱基86購02,TW18Z0336693,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033670,世紀鋼凱基86購03,TW18Z0336701,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033671,滬深2X統一89購02,TW18Z0336719,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033672,上銀統一89購01,TW18Z0336727,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033673,上証2X元富86購02,TW18Z0336735,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033674,T50反1中信88購04,TW18Z0336743,2018/12/26,上市,,RWBCCE
上市認購(售)權證,033675,滬深2X中信88購01,TW18Z0336750,2018/12/26,上市,,RWBCCE
上市認購(售)權證,033676,滬深2X中信88購02,TW18Z0336768,2018/12/26,上市,,RWBCCE
上市認購(售)權證,033677,廣宇中信89購01,TW18Z0336776,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033678,台積電中信86購02,TW18Z0336784,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033679,台積電中信86購03,TW18Z0336792,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033680,大同中信88購02,TW18Z0336800,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033681,聯發科中信89購01,TW18Z0336818,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033682,聯發科中信8A購01,TW18Z0336826,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033683,可成中信86購02,TW18Z0336834,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033684,大立光中信88購01,TW18Z0336842,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033685,嘉聯益中信88購01,TW18Z0336859,2018/12/26,上市,,RWSCCE
上市認購(售)權證,033686,上証2X元大86購06,TW18Z0336867,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033687,滬深2X元大86購02,TW18Z0336875,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033688,滬深2X元大86購03,TW18Z0336883,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033689,滬深2X元大86購04,TW18Z0336891,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033690,滬深2X元大86購05,TW18Z0336909,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033691,滬深2X元大86購06,TW18Z0336917,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033692,滬深2X元大86購07,TW18Z0336925,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033693,元石油元大86購05,TW18Z0336933,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033694,元油2X元大86購11,TW18Z0336941,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033695,元油2X元大86購12,TW18Z0336958,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033696,為升元大87購02,TW18Z0336966,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033697,華通元大89購01,TW18Z0336974,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033698,鴻海元大86購08,TW18Z0336982,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033699,鴻海元大87購05,TW18Z0336990,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033700,鴻海元大88購01,TW18Z0337006,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033701,廣宇元大87購01,TW18Z0337014,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033702,光磊元大89購01,TW18Z0337022,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033703,燿華元大89購02,TW18Z0337030,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033704,晶電元大89購04,TW18Z0337048,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033705,奇力新元大89購03,TW18Z0337055,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033706,華新科元大89購01,TW18Z0337063,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033707,新光金元大86購03,TW18Z0337071,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033708,啟碁元大86購02,TW18Z0337089,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033709,訊芯元大89購02,TW18Z0337097,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033710,達方元大89購02,TW18Z0337105,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033711,新光鋼群益86購01,TW18Z0337113,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033712,為升群益86購02,TW18Z0337121,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033713,敬鵬群益86購01,TW18Z0337139,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033714,長榮航群益86購01,TW18Z0337147,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033715,亞光群益86購02,TW18Z0337154,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033716,欣興群益86購03,TW18Z0337162,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033717,玉晶光群益87購01,TW18Z0337170,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033718,TPK群益86購01,TW18Z0337188,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033719,嘉聯益群益86購01,TW18Z0337196,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033720,超眾群益86購01,TW18Z0337204,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033721,世紀鋼群益86購01,TW18Z0337212,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033722,聯詠亞東86購01,TW18Z0337220,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033723,T50反1國泰87購01,TW18Z0337238,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033724,上証2X國泰86購02,TW18Z0337246,2018/12/26,上市,,RWBCCA
上市認購(售)權證,033725,智邦國泰86購01,TW18Z0337253,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033726,國巨富邦87購04,TW18Z0337261,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033727,國巨富邦87購05,TW18Z0337279,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033728,聯發科富邦87購01,TW18Z0337287,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033729,聯詠富邦88購01,TW18Z0337295,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033730,和碩富邦87購01,TW18Z0337303,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033731,矽創富邦88購01,TW18Z0337311,2018/12/26,上市,,RWSCCA
上市認購(售)權證,033732,廣宇第一86購01,TW18Z0337329,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033733,大同第一86購01,TW18Z0337337,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033734,技嘉第一86購01,TW18Z0337345,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033735,上証2X中信86購05,TW18Z0337352,2018/12/27,上市,,RWBCCE
上市認購(售)權證,033736,高鐵中信88購01,TW18Z0337360,2018/12/27,上市,,RWSCCE
上市認購(售)權證,033737,TPK亞東86購01,TW18Z0337378,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033738,技嘉永豐86購01,TW18Z0337386,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033739,禾伸堂永豐86購03,TW18Z0337394,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033740,嘉澤永豐86購01,TW18Z0337402,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033741,亞德客群益86購03,TW18Z0337410,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033742,上銀群益86購02,TW18Z0337428,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033743,大同群益86購02,TW18Z0337436,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033744,美律群益86購03,TW18Z0337444,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033745,大立光群益86購02,TW18Z0337451,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033746,大立光群益86購03,TW18Z0337469,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033747,大立光群益86購04,TW18Z0337477,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033748,欣興群益86購04,TW18Z0337485,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033749,訊芯群益86購01,TW18Z0337493,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033750,GIS群益86購03,TW18Z0337501,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033751,台灣50國票88購01,TW18Z0337519,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033752,玉晶光國票87購01,TW18Z0337527,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033753,上証2X凱基86購17,TW18Z0337535,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033754,滬深2X凱基86購07,TW18Z0337543,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033755,元油2X凱基86購05,TW18Z0337550,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033756,大同凱基86購04,TW18Z0337568,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033757,臺企銀凱基86購01,TW18Z0337576,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033758,新光金凱基86購03,TW18Z0337584,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033759,嘉晶凱基86購01,TW18Z0337592,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033760,嘉晶凱基86購02,TW18Z0337600,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033761,亞光凱基86購03,TW18Z0337618,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033762,利勤凱基87購01,TW18Z0337626,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033763,GIS凱基87購01,TW18Z0337634,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033764,上証2X元大86購07,TW18Z0337642,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033765,元油2X元大86購13,TW18Z0337659,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033766,新纖元大89購01,TW18Z0337667,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033767,力麗元大89購01,TW18Z0337675,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033768,中鴻元大86購01,TW18Z0337683,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033769,智邦元大87購01,TW18Z0337691,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033770,佳世達元大89購01,TW18Z0337709,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033771,敬鵬元大89購01,TW18Z0337717,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033772,大同元大87購03,TW18Z0337725,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033773,大同元大87購04,TW18Z0337733,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033774,大同元大87購05,TW18Z0337741,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033775,億光元大89購01,TW18Z0337758,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033776,可成元大87購07,TW18Z0337766,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033777,宏盛元大89購01,TW18Z0337774,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033778,興富發元大88購01,TW18Z0337782,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033779,興富發元大89購01,TW18Z0337790,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033780,嘉晶元大89購03,TW18Z0337808,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033781,嘉澤元大89購01,TW18Z0337816,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033782,長虹元大89購01,TW18Z0337824,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033783,嘉聯益元大89購01,TW18Z0337832,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033784,矽創元大87購02,TW18Z0337840,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033785,金融類元大86購03,TW18Z0337857,2018/12/27,上市,,RWICCE
上市認購(售)權證,033786,金融類元大86購04,TW18Z0337865,2018/12/27,上市,,RWICCE
上市認購(售)權證,033787,CFA50國泰86購01,TW18Z0337873,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033788,中石化國泰86購01,TW18Z0337881,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033789,仁寶國泰86購01,TW18Z0337899,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033790,大同國泰86購04,TW18Z0337907,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033791,大同國泰86購05,TW18Z0337915,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033792,興富發國泰86購01,TW18Z0337923,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033793,群創國泰86購01,TW18Z0337931,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033794,和碩國泰86購01,TW18Z0337949,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033795,大成鋼富邦88購01,TW18Z0337956,2018/12/27,上市,,RWSCCA
上市認購(售)權證,033796,滬深2X統一86購03,TW18Z0337964,2018/12/27,上市,,RWBCCA
上市認購(售)權證,033797,上銀統一88購04,TW18Z0337972,2018/12/27,上市,,RWSCCA
